transaksi_flashsale_pre,total_transaksi_pre,avg_spending_pre,kota_pengguna,platform_device,is_premium_member,prompt_variant_mudah,opted_out_notif,transaksi_flashsale_post
3,9,128684.0,Medan,Android,0,1,1,1
2,8,36371.0,Surabaya,iOS,1,0,0,4
4,10,158561.0,Bandung,Android,1,1,0,6
2,11,208885.0,Medan,Android,0,1,1,2
1,11,118878.0,Jakarta,Android,0,0,0,1
4,6,108629.0,Jakarta,Android,0,1,0,4
4,15,93076.0,Medan,Web,0,0,0,4
1,3,31254.0,Yogyakarta,iOS,0,1,1,2
0,7,198690.0,Surabaya,Android,0,0,0,2
3,5,239382.0,Yogyakarta,Android,0,1,1,3
0,7,190470.0,Jakarta,iOS,0,1,1,0
2,8,220467.0,Bandung,Android,1,1,0,1
2,12,198750.0,Medan,Android,0,1,1,2
2,11,113126.0,Makassar,iOS,0,1,1,2
2,9,181512.0,Medan,Android,0,1,1,1
2,10,190110.0,Yogyakarta,Android,0,1,0,4
1,11,114292.0,Bandung,iOS,0,0,0,2
4,10,92306.0,Yogyakarta,Android,0,1,1,4
4,7,102358.0,Yogyakarta,Android,0,0,0,5
0,7,146327.0,Bandung,Android,0,1,1,0
0,6,61378.0,Medan,Android,0,0,0,0
3,6,163627.0,Bandung,Android,1,0,0,4
0,8,136570.0,Makassar,Android,0,1,1,0
2,10,196051.0,Medan,iOS,0,1,1,2
1,7,140355.0,Medan,Android,0,1,1,2
3,6,153652.0,Makassar,Android,0,0,0,4
3,10,130111.0,Bandung,iOS,0,0,1,3
0,7,102936.0,Surabaya,Android,0,1,0,1
4,8,218037.0,Bandung,Android,0,0,1,4
3,7,50931.0,Jakarta,Android,1,0,1,3
4,8,73095.0,Medan,iOS,1,0,0,5
3,9,76457.0,Yogyakarta,iOS,0,0,0,4
2,15,176418.0,Makassar,iOS,1,1,1,4
0,10,165096.0,Medan,Android,0,0,0,2
1,10,109520.0,Medan,Android,0,1,1,1
1,6,93108.0,Bandung,iOS,0,1,0,2
1,2,132405.0,Yogyakarta,Web,0,1,1,4
3,8,205351.0,Makassar,iOS,0,0,0,4
1,12,155805.0,Yogyakarta,Android,0,0,0,1
0,6,188403.0,Makassar,Android,1,0,1,0
4,5,144819.0,Surabaya,Android,0,1,1,3
2,9,113424.0,Makassar,Web,1,0,1,3
2,4,82430.0,Bandung,iOS,0,0,1,4
2,8,205735.0,Yogyakarta,Android,0,0,0,5
3,9,127709.0,Yogyakarta,Android,0,0,0,3
2,8,189424.0,Yogyakarta,Android,0,1,1,0
1,5,175280.0,Bandung,Android,0,0,1,1
1,7,171867.0,Medan,Web,0,1,1,1
1,11,123490.0,Jakarta,iOS,0,1,0,2
0,7,179513.0,Makassar,iOS,0,0,0,2
5,13,97911.0,Medan,Android,0,1,1,5
3,6,55424.0,Jakarta,iOS,0,0,0,5
2,3,148570.0,Medan,Android,1,0,1,1
1,9,178246.0,Yogyakarta,iOS,1,1,0,2
4,14,226688.0,Makassar,iOS,0,1,0,7
4,10,168354.0,Bandung,iOS,0,1,1,4
4,12,115480.0,Medan,Android,0,1,1,4
2,10,130948.0,Bandung,Android,0,1,1,0
3,6,191445.0,Makassar,Android,0,0,1,3
1,5,119826.0,Yogyakarta,Android,0,0,0,0
4,11,119949.0,Surabaya,Android,0,0,0,5
1,7,124176.0,Bandung,Android,0,1,0,2
2,10,127035.0,Jakarta,Android,0,0,0,4
2,6,235205.0,Medan,iOS,0,1,1,2
3,3,161776.0,Bandung,Android,0,1,0,3
1,9,87683.0,Medan,Android,0,1,1,1
0,3,203100.0,Surabaya,Web,1,1,0,1
4,11,82628.0,Medan,Android,0,1,1,5
1,12,180259.0,Yogyakarta,iOS,0,1,0,3
1,9,90285.0,Bandung,Android,0,1,0,3
3,8,212058.0,Jakarta,Android,0,1,1,4
1,8,147457.0,Makassar,Android,0,1,1,1
3,8,209999.0,Yogyakarta,Android,0,0,1,3
2,4,169630.0,Makassar,iOS,0,1,1,3
0,8,59250.0,Jakarta,iOS,0,1,1,0
0,10,146150.0,Makassar,iOS,0,1,0,0
3,5,203386.0,Makassar,iOS,0,0,0,4
0,8,144680.0,Medan,Android,1,1,1,0
4,10,155989.0,Bandung,Android,0,1,0,5
3,7,165951.0,Makassar,iOS,0,1,1,2
2,11,129315.0,Makassar,Android,0,1,1,2
2,14,163081.0,Bandung,Android,0,0,1,2
1,13,157370.0,Surabaya,Android,1,1,1,0
1,10,179837.0,Medan,Android,0,1,1,1
0,12,189321.0,Yogyakarta,Android,0,0,0,3
3,13,149469.0,Makassar,Web,0,1,1,3
2,7,188212.0,Jakarta,Android,1,1,0,2
2,6,143486.0,Medan,Android,0,0,0,3
3,5,84425.0,Medan,Android,0,0,1,2
1,5,70688.0,Bandung,Android,0,0,0,2
3,8,179000.0,Jakarta,iOS,0,1,1,3
3,9,185426.0,Surabaya,Android,1,0,1,3
3,7,186416.0,Jakarta,Android,0,1,0,3
0,3,186380.0,Jakarta,Android,0,1,0,1
2,5,188212.0,Bandung,iOS,1,1,0,5
0,7,58900.0,Surabaya,Android,1,1,1,0
1,6,135614.0,Jakarta,Android,0,1,1,2
2,7,189545.0,Surabaya,Android,0,1,1,2
3,10,129057.0,Bandung,Android,0,0,0,4
3,5,178435.0,Jakarta,Android,0,1,1,3
0,12,96254.0,Yogyakarta,iOS,0,1,1,0
1,5,124197.0,Yogyakarta,iOS,0,0,0,2
1,8,186094.0,Surabaya,Android,0,1,1,1
3,10,110586.0,Jakarta,Android,1,0,1,3
3,3,149638.0,Makassar,Android,1,1,1,5
1,9,77718.0,Makassar,Android,0,0,0,2
3,8,104002.0,Bandung,iOS,0,0,0,4
3,7,175692.0,Jakarta,Web,0,0,0,6
1,9,153406.0,Medan,Android,0,1,0,2
3,13,226427.0,Medan,Android,0,1,0,4
3,11,151511.0,Bandung,iOS,0,0,0,5
0,14,140816.0,Medan,Android,0,1,1,2
3,11,133471.0,Medan,iOS,0,1,1,2
3,5,92804.0,Yogyakarta,Android,0,0,1,2
5,12,123040.0,Bandung,Android,0,1,0,6
1,11,161817.0,Yogyakarta,Android,0,1,1,0
2,3,163757.0,Medan,Android,0,1,1,2
3,6,131470.0,Makassar,iOS,1,1,1,3
3,10,70352.0,Jakarta,iOS,0,1,0,5
2,4,205994.0,Surabaya,Android,1,0,0,3
3,8,151955.0,Bandung,iOS,1,0,1,3
1,5,160556.0,Makassar,Web,1,1,1,1
3,7,125878.0,Medan,Android,1,1,0,5
0,8,134128.0,Makassar,Web,0,0,0,1
1,8,131596.0,Jakarta,Android,0,1,0,3
3,13,98975.0,Yogyakarta,Android,1,1,1,3
1,9,97091.0,Makassar,Android,0,0,1,2
2,7,202485.0,Bandung,Web,1,1,0,3
1,3,112518.0,Medan,Android,0,1,1,1
0,7,152392.0,Yogyakarta,Android,0,1,1,1
1,12,96255.0,Medan,Web,0,0,1,2
3,13,220282.0,Makassar,Android,0,0,0,5
2,9,123542.0,Yogyakarta,iOS,0,1,1,2
3,4,140528.0,Yogyakarta,Android,0,0,0,5
3,13,137840.0,Medan,Android,0,1,1,3
1,6,93587.0,Yogyakarta,iOS,1,1,0,2
1,5,129858.0,Jakarta,Android,1,0,0,2
2,8,14399.0,Jakarta,Android,0,0,0,3
3,7,50467.0,Makassar,Web,0,1,0,4
2,4,147723.0,Medan,Android,1,1,0,2
4,11,164112.0,Yogyakarta,iOS,1,0,1,3
1,10,130316.0,Bandung,Android,0,1,1,1
5,6,142784.0,Bandung,Android,0,1,1,4
0,5,156615.0,Jakarta,Web,0,0,1,0
0,9,130634.0,Makassar,Web,0,0,0,2
0,15,117637.0,Yogyakarta,Android,1,0,0,2
5,3,197598.0,Yogyakarta,Android,0,0,0,9
0,6,127241.0,Jakarta,Android,0,0,0,1
3,7,132568.0,Jakarta,Android,0,1,1,5
0,6,118895.0,Yogyakarta,Android,0,0,0,3
0,9,148362.0,Medan,Android,0,1,0,1
1,9,124833.0,Makassar,Android,0,0,0,3
1,7,216363.0,Jakarta,Web,0,0,1,1
0,11,86564.0,Medan,Android,0,1,1,0
0,12,122550.0,Makassar,iOS,0,0,0,1
4,4,139392.0,Surabaya,Web,1,0,0,5
4,13,104251.0,Bandung,Android,1,1,0,7
1,9,191712.0,Makassar,Android,1,0,1,0
3,5,228250.0,Yogyakarta,Android,0,0,0,3
1,3,110153.0,Surabaya,Android,0,1,0,3
1,6,146819.0,Jakarta,Android,1,0,0,2
1,7,174255.0,Bandung,Web,1,0,0,3
3,4,173785.0,Surabaya,Android,0,0,0,4
0,8,165634.0,Jakarta,Android,0,0,1,1
1,6,57817.0,Medan,iOS,0,0,0,2
3,4,223383.0,Bandung,Android,0,0,0,4
0,10,164647.0,Yogyakarta,Android,1,1,1,0
3,8,90099.0,Medan,iOS,0,0,0,4
3,6,241357.0,Makassar,Android,1,0,0,4
3,1,170415.0,Medan,Android,0,0,1,2
4,7,117005.0,Surabaya,Android,0,0,0,4
2,12,104243.0,Makassar,Android,0,1,0,3
1,9,109853.0,Jakarta,Android,0,1,1,0
2,4,100855.0,Bandung,iOS,1,1,1,3
2,5,138655.0,Bandung,Android,0,0,0,3
4,9,137338.0,Medan,Android,1,1,1,4
1,15,146115.0,Surabaya,Android,0,0,1,2
4,6,162992.0,Medan,Web,0,0,0,6
2,7,156905.0,Surabaya,Web,0,1,0,3
0,9,162781.0,Yogyakarta,Android,1,1,0,0
3,5,240132.0,Bandung,Android,0,1,1,2
1,11,159400.0,Makassar,Android,0,0,1,1
1,9,163876.0,Jakarta,iOS,1,0,1,0
2,7,230185.0,Jakarta,Android,0,0,0,4
0,3,115835.0,Yogyakarta,iOS,1,1,1,0
3,6,178284.0,Makassar,Android,1,1,0,4
1,8,82056.0,Bandung,Android,0,1,1,0
2,5,80447.0,Jakarta,Android,0,0,0,3
0,6,162516.0,Medan,iOS,0,1,1,0
1,11,94521.0,Surabaya,Android,0,1,1,1
3,6,181341.0,Yogyakarta,iOS,1,0,1,3
3,9,208668.0,Medan,iOS,0,0,1,3
1,8,188199.0,Makassar,Android,0,1,1,0
2,8,193490.0,Bandung,Android,0,0,1,1
1,7,144194.0,Surabaya,Web,0,1,1,1
3,10,94859.0,Yogyakarta,Android,0,0,0,3
0,4,161920.0,Yogyakarta,Android,1,0,0,1
0,9,150188.0,Makassar,Android,0,0,0,3
5,3,117636.0,Medan,Android,0,0,0,7
2,8,213571.0,Makassar,iOS,1,1,1,2
1,5,128241.0,Surabaya,iOS,0,1,1,2
2,5,143603.0,Yogyakarta,iOS,1,1,0,4
3,7,114462.0,Bandung,iOS,0,1,1,2
3,5,41720.0,Yogyakarta,Android,0,0,1,1
2,13,46901.0,Surabaya,Android,0,1,1,0
1,13,83590.0,Jakarta,Android,0,0,1,1
3,2,90398.0,Jakarta,iOS,0,0,1,2
2,6,267100.0,Jakarta,iOS,0,1,1,2
2,2,207086.0,Bandung,iOS,1,0,1,2
1,9,150783.0,Makassar,Android,0,0,0,3
0,9,141051.0,Bandung,Android,0,1,0,1
3,11,72339.0,Yogyakarta,Web,0,1,1,3
0,6,105201.0,Medan,Android,0,0,0,0
5,1,75810.0,Bandung,iOS,0,0,1,5
2,10,218039.0,Medan,Web,0,1,1,3
4,9,171399.0,Medan,iOS,0,0,0,5
1,11,116848.0,Makassar,iOS,0,1,1,1
1,10,142263.0,Jakarta,Android,0,1,1,2
0,10,117705.0,Surabaya,Android,0,0,1,0
1,8,162823.0,Surabaya,iOS,0,0,0,1
1,12,137681.0,Bandung,Android,0,0,1,1
2,6,134944.0,Makassar,iOS,0,1,0,5
2,11,154808.0,Surabaya,Android,0,0,0,4
4,4,137549.0,Jakarta,Android,1,1,1,5
0,8,193719.0,Medan,Android,1,0,0,2
0,3,143699.0,Makassar,Android,0,0,0,2
1,5,203006.0,Surabaya,Android,1,1,0,2
1,9,137097.0,Makassar,Android,1,1,1,1
0,10,179681.0,Surabaya,iOS,0,1,1,0
2,6,152229.0,Yogyakarta,Android,0,1,0,0
2,9,156377.0,Surabaya,Android,0,0,1,2
1,8,219824.0,Jakarta,iOS,1,0,0,3
0,5,227374.0,Bandung,Android,0,1,0,1
3,9,243397.0,Medan,iOS,1,1,1,4
5,6,177561.0,Jakarta,iOS,1,0,0,7
2,9,143246.0,Jakarta,Web,1,1,1,2
1,13,95529.0,Medan,Web,1,0,1,2
3,11,143262.0,Surabaya,Android,0,0,1,2
1,12,101680.0,Jakarta,Android,0,0,1,2
2,16,167712.0,Jakarta,iOS,0,0,0,3
2,10,228872.0,Jakarta,Android,0,1,1,3
0,10,182045.0,Surabaya,Web,0,0,0,1
1,4,91545.0,Yogyakarta,iOS,0,1,0,2
4,4,116091.0,Surabaya,Android,0,1,1,5
2,9,148515.0,Medan,Android,1,0,0,3
0,7,139092.0,Makassar,Android,0,0,1,0
1,8,105902.0,Bandung,Android,0,0,0,2
1,11,117520.0,Makassar,iOS,0,0,1,1
3,4,162915.0,Bandung,Android,0,0,1,2
6,10,170865.0,Medan,iOS,1,0,0,7
0,11,145245.0,Surabaya,Android,1,1,1,0
2,7,52296.0,Makassar,Android,1,1,1,1
1,12,87107.0,Surabaya,Android,0,0,1,0
0,11,251802.0,Jakarta,iOS,0,1,1,1
2,10,167497.0,Yogyakarta,iOS,0,1,1,1
1,7,249594.0,Surabaya,Android,0,0,0,3
1,10,190366.0,Jakarta,Android,0,0,0,3
1,8,127712.0,Medan,Android,1,0,0,1
2,10,93420.0,Makassar,iOS,0,0,0,3
1,11,100803.0,Jakarta,Android,1,0,0,3
2,8,101849.0,Bandung,Android,0,0,1,2
2,11,79078.0,Medan,Web,0,0,0,4
0,7,122903.0,Yogyakarta,Android,0,0,1,0
2,10,82752.0,Surabaya,Android,1,0,0,2
2,11,134598.0,Jakarta,Android,0,1,1,1
1,6,47910.0,Jakarta,Android,0,0,0,3
1,12,76565.0,Makassar,Android,0,0,0,1
2,7,149853.0,Bandung,Android,0,1,0,3
0,6,238890.0,Yogyakarta,Web,0,1,1,1
4,7,96940.0,Makassar,Android,0,1,0,4
3,9,178104.0,Yogyakarta,Android,0,0,1,4
2,7,162115.0,Makassar,Android,1,1,1,2
0,11,151123.0,Jakarta,Android,0,1,0,3
1,8,99593.0,Makassar,Android,0,0,0,1
2,7,201269.0,Makassar,iOS,0,1,1,1
4,9,77296.0,Yogyakarta,Android,0,1,1,5
5,11,219487.0,Jakarta,Android,0,1,0,8
1,7,167502.0,Surabaya,Web,1,0,0,1
1,11,155076.0,Jakarta,iOS,0,0,0,3
2,8,90482.0,Jakarta,Android,1,0,0,4
1,6,177890.0,Yogyakarta,Android,1,1,0,2
1,4,118365.0,Bandung,Android,0,0,0,2
5,13,162744.0,Medan,iOS,0,0,1,4
2,8,222975.0,Jakarta,Android,0,1,1,2
0,2,146691.0,Jakarta,Web,1,0,0,0
1,11,121840.0,Bandung,iOS,0,1,0,2
2,10,129677.0,Jakarta,Android,0,0,1,3
3,7,182224.0,Surabaya,Web,1,1,0,4
2,11,222249.0,Medan,iOS,1,1,1,3
4,9,187275.0,Makassar,Android,0,0,1,5
3,9,71346.0,Yogyakarta,Android,1,0,1,3
3,10,133221.0,Medan,Web,0,0,1,5
2,12,225589.0,Bandung,iOS,0,1,1,2
5,12,140152.0,Medan,Android,1,1,1,5
1,8,121345.0,Bandung,Android,1,0,0,1
2,7,168250.0,Jakarta,Android,0,0,0,6
3,13,238732.0,Yogyakarta,iOS,0,1,0,4
1,6,13845.0,Yogyakarta,Android,0,1,1,2
4,10,174234.0,Medan,Web,0,1,1,3
1,5,138964.0,Medan,iOS,1,0,0,2
3,10,163735.0,Jakarta,Android,0,0,0,4
1,4,144822.0,Jakarta,Android,0,0,0,3
4,11,158733.0,Bandung,Android,0,0,1,3
3,7,104911.0,Medan,Android,0,0,0,4
1,5,103658.0,Medan,iOS,0,0,0,2
1,10,286860.0,Yogyakarta,iOS,0,0,0,3
2,8,159317.0,Jakarta,iOS,0,0,0,3
2,7,69943.0,Yogyakarta,iOS,0,1,0,3
1,2,120006.0,Surabaya,Android,0,0,1,2
4,7,169266.0,Medan,Android,0,1,1,4
3,8,152287.0,Surabaya,Android,0,0,0,4
3,14,139624.0,Surabaya,Android,0,1,1,3
1,5,198041.0,Yogyakarta,iOS,0,1,1,0
4,4,186048.0,Makassar,Android,0,0,0,5
2,9,171376.0,Surabaya,Android,1,1,1,2
3,12,141349.0,Surabaya,Web,1,0,1,4
2,7,176949.0,Bandung,iOS,0,1,0,3
1,5,132808.0,Medan,Android,1,0,0,1
1,11,73545.0,Surabaya,iOS,0,0,1,1
3,8,126144.0,Jakarta,Android,0,1,1,4
3,6,152717.0,Makassar,Android,0,0,0,4
1,11,164810.0,Medan,Android,0,0,1,2
3,5,124577.0,Surabaya,iOS,0,0,1,3
2,11,113626.0,Surabaya,Android,0,1,1,2
1,7,94571.0,Bandung,Android,0,1,0,3
0,6,186167.0,Surabaya,Android,1,1,0,3
1,9,141203.0,Surabaya,Web,1,0,0,3
1,4,130754.0,Yogyakarta,Android,1,1,1,0
0,5,151254.0,Medan,iOS,1,1,1,0
1,4,98902.0,Surabaya,Android,0,1,1,1
0,10,162764.0,Medan,Android,1,0,1,0
1,11,138110.0,Yogyakarta,iOS,1,0,0,2
1,14,182317.0,Medan,Android,0,0,1,2
1,11,242700.0,Surabaya,Android,0,0,0,1
2,9,89639.0,Bandung,Web,1,1,1,1
4,8,212446.0,Bandung,Web,0,1,1,4
4,10,248532.0,Yogyakarta,Android,0,1,1,5
1,4,130310.0,Jakarta,Android,1,1,0,4
1,9,218217.0,Jakarta,Android,0,0,1,1
2,9,167401.0,Surabaya,Android,0,0,0,3
2,6,152181.0,Bandung,iOS,0,0,1,2
0,7,102401.0,Surabaya,Android,0,0,1,0
1,12,129677.0,Surabaya,Android,0,0,1,2
2,9,172239.0,Yogyakarta,iOS,0,1,1,3
0,7,73895.0,Jakarta,Android,0,0,1,0
0,11,174975.0,Yogyakarta,Android,0,1,1,0
3,11,152774.0,Yogyakarta,Android,0,0,1,5
0,9,223307.0,Surabaya,Android,0,0,0,2
1,9,159630.0,Surabaya,Android,0,1,0,3
3,12,158486.0,Yogyakarta,iOS,0,0,0,5
0,11,178193.0,Surabaya,Android,0,1,0,2
2,9,144586.0,Yogyakarta,Android,0,0,0,3
0,8,144572.0,Yogyakarta,Android,1,1,0,0
3,12,171999.0,Jakarta,iOS,0,1,1,2
1,8,95704.0,Yogyakarta,iOS,0,0,0,3
6,6,195243.0,Surabaya,Android,0,0,0,7
0,10,60348.0,Makassar,Android,1,0,0,2
3,5,124146.0,Yogyakarta,Android,0,0,0,4
4,11,76918.0,Jakarta,Android,1,1,0,4
2,4,190360.0,Jakarta,iOS,1,1,0,3
1,5,121913.0,Makassar,Android,0,1,0,2
1,4,121672.0,Surabaya,Web,0,0,0,2
1,7,166555.0,Jakarta,iOS,1,1,0,2
3,7,165049.0,Jakarta,Web,0,1,0,4
1,9,191506.0,Yogyakarta,iOS,1,0,0,3
0,9,149399.0,Bandung,Android,0,0,0,2
1,8,41561.0,Makassar,iOS,1,1,0,3
2,12,-24584.0,Bandung,Android,0,0,0,4
1,8,146323.0,Medan,iOS,0,1,0,2
3,12,112556.0,Jakarta,Android,0,1,1,2
1,6,212507.0,Medan,Android,0,0,1,1
2,6,106170.0,Surabaya,Android,0,0,0,2
1,12,135501.0,Makassar,Android,1,0,1,1
2,6,170597.0,Jakarta,Android,0,1,0,4
2,7,125507.0,Makassar,iOS,0,1,0,4
2,10,81534.0,Surabaya,Android,1,0,0,3
1,9,204762.0,Bandung,Android,0,0,0,2
2,8,155798.0,Medan,iOS,0,1,1,2
3,9,113493.0,Medan,iOS,0,1,1,2
3,8,95230.0,Medan,iOS,0,0,0,5
2,7,98364.0,Bandung,Android,0,1,1,2
0,11,100715.0,Bandung,iOS,0,1,1,0
1,6,140962.0,Medan,iOS,1,0,0,2
2,8,99663.0,Yogyakarta,iOS,0,0,0,3
3,9,175960.0,Surabaya,Android,0,0,1,2
1,8,85958.0,Surabaya,Android,0,1,1,2
3,9,112703.0,Jakarta,Android,0,0,0,4
1,9,90406.0,Medan,Android,0,1,0,1
1,8,100175.0,Surabaya,Android,1,1,0,1
1,6,260770.0,Yogyakarta,Web,0,0,1,1
5,14,92898.0,Medan,iOS,0,1,0,6
2,4,161016.0,Bandung,iOS,0,0,0,2
2,9,102873.0,Medan,iOS,1,1,1,2
3,11,179553.0,Medan,Android,0,0,1,5
2,6,289098.0,Yogyakarta,Android,1,1,1,2
2,10,168005.0,Jakarta,Android,1,0,0,3
0,11,191880.0,Yogyakarta,Android,0,0,0,1
5,13,143298.0,Medan,Android,0,1,1,5
2,13,124387.0,Makassar,Android,0,0,1,3
1,5,95419.0,Jakarta,Web,1,1,0,2
1,7,177123.0,Makassar,iOS,1,0,1,2
3,8,198456.0,Makassar,Android,0,1,0,4
1,13,164470.0,Makassar,iOS,0,1,0,2
3,3,147753.0,Medan,Android,1,1,0,5
2,9,96775.0,Bandung,Android,0,0,0,2
2,7,191848.0,Jakarta,iOS,1,1,0,3
3,10,202538.0,Makassar,Android,1,0,1,3
2,8,149084.0,Yogyakarta,Web,0,1,1,1
1,12,137095.0,Makassar,Android,1,1,1,1
2,1,173436.0,Bandung,Android,0,1,1,2
0,6,84731.0,Medan,Android,0,0,0,0
1,15,117757.0,Medan,iOS,0,1,0,3
1,9,138301.0,Yogyakarta,Android,0,1,1,0
4,8,194475.0,Surabaya,Android,0,1,1,4
1,9,67174.0,Bandung,Android,0,1,1,1
0,9,192534.0,Surabaya,Android,0,1,0,2
2,10,152778.0,Yogyakarta,Android,1,0,0,3
7,14,155310.0,Medan,Android,0,0,0,8
4,6,241547.0,Yogyakarta,Android,0,1,0,5
3,6,171048.0,Yogyakarta,Web,0,0,0,3
3,7,142510.0,Yogyakarta,Android,0,1,1,2
2,4,214292.0,Surabaya,Android,0,1,1,3
1,8,116733.0,Makassar,Android,0,0,1,1
0,9,152044.0,Makassar,iOS,0,1,0,3
1,5,211415.0,Surabaya,Android,0,0,0,1
4,6,131316.0,Bandung,Web,1,0,0,5
3,14,139736.0,Makassar,Web,0,0,0,5
1,3,115034.0,Yogyakarta,iOS,0,1,1,3
1,10,69563.0,Jakarta,iOS,0,0,1,0
3,9,182430.0,Jakarta,Android,0,1,0,4
1,7,177768.0,Makassar,Android,0,0,0,3
1,3,191311.0,Makassar,Android,0,0,0,3
4,6,157962.0,Medan,Android,0,1,1,4
1,9,115697.0,Jakarta,Android,0,1,0,2
3,7,184847.0,Yogyakarta,iOS,0,1,1,3
2,7,63006.0,Medan,iOS,0,0,0,2
0,2,233344.0,Surabaya,iOS,0,1,1,0
1,8,84728.0,Jakarta,Android,0,0,1,2
3,7,142800.0,Medan,iOS,0,0,0,5
2,11,203920.0,Bandung,iOS,0,1,1,1
2,6,161604.0,Makassar,iOS,0,1,1,1
3,6,82925.0,Bandung,Android,0,1,0,6
1,3,131160.0,Bandung,Android,0,0,1,0
1,7,104982.0,Jakarta,Android,0,1,1,0
1,11,95219.0,Makassar,Android,0,1,1,1
3,10,158571.0,Surabaya,Android,1,0,0,3
1,2,123610.0,Jakarta,Android,0,0,1,2
2,10,86901.0,Jakarta,Android,0,1,0,4
1,7,152304.0,Jakarta,iOS,1,1,1,0
1,7,113831.0,Makassar,Android,0,0,1,2
3,9,121188.0,Bandung,iOS,0,0,0,6
1,5,115398.0,Surabaya,iOS,0,1,0,2
1,10,148072.0,Medan,Android,0,0,0,2
2,6,152325.0,Jakarta,Web,1,1,1,2
1,8,117988.0,Jakarta,Android,0,0,1,0
0,9,105798.0,Jakarta,iOS,0,0,1,0
0,15,10792.0,Surabaya,Android,0,1,0,1
1,16,166021.0,Makassar,iOS,0,1,1,2
2,8,133737.0,Medan,Android,1,0,0,3
1,10,216289.0,Surabaya,Web,1,0,0,2
1,11,149517.0,Medan,Web,0,1,1,1
1,6,141537.0,Jakarta,Web,0,0,0,3
2,11,120107.0,Jakarta,Android,0,1,0,4
2,3,105390.0,Jakarta,iOS,0,1,1,3
2,6,126317.0,Yogyakarta,Android,1,0,0,3
0,7,82153.0,Yogyakarta,iOS,1,0,0,1
2,7,137404.0,Medan,Android,0,1,1,3
1,4,194173.0,Medan,iOS,1,0,0,2
3,9,204200.0,Bandung,Android,0,0,1,4
1,9,201082.0,Makassar,iOS,1,0,0,1
3,7,146201.0,Yogyakarta,Web,1,1,1,2
0,5,76254.0,Yogyakarta,Android,0,0,0,1
1,6,159073.0,Bandung,Android,0,0,0,0
4,1,167549.0,Bandung,Web,1,0,1,5
4,9,175195.0,Medan,Android,0,1,1,5
1,10,185119.0,Makassar,iOS,0,0,1,1
1,12,257439.0,Bandung,Web,0,1,0,3
1,6,171238.0,Bandung,Android,0,1,1,1
3,10,85747.0,Surabaya,Android,0,1,1,2
2,5,112699.0,Jakarta,iOS,0,0,0,3
1,13,133479.0,Medan,iOS,1,0,0,2
4,5,120726.0,Medan,iOS,0,1,1,3
2,10,221834.0,Jakarta,Web,0,0,1,2
1,8,198397.0,Jakarta,iOS,0,1,1,0
2,6,132362.0,Bandung,Android,0,0,1,3
1,13,101472.0,Makassar,Android,0,1,1,0
1,6,160999.0,Bandung,Android,1,1,1,0
3,6,154297.0,Medan,iOS,0,1,1,3
3,10,242481.0,Bandung,Android,0,0,0,4
1,8,207638.0,Medan,Android,1,0,0,3
3,1,224177.0,Surabaya,iOS,1,1,1,4
2,13,104771.0,Bandung,Web,0,0,1,2
3,11,188150.0,Jakarta,Android,1,0,1,4
0,13,194193.0,Bandung,Web,0,1,1,1
2,15,49605.0,Makassar,Android,0,1,1,2
0,6,161424.0,Bandung,Android,0,0,0,3
5,9,116657.0,Makassar,Android,1,1,1,6
1,3,137619.0,Yogyakarta,Android,0,1,0,3
1,9,155355.0,Bandung,Android,1,1,0,1
3,9,67217.0,Makassar,Web,0,0,0,4
2,6,114484.0,Yogyakarta,Android,0,1,1,3
2,4,189926.0,Bandung,Android,0,0,0,4
1,8,207343.0,Jakarta,iOS,0,0,0,2
2,5,99287.0,Surabaya,iOS,1,1,1,4
4,6,155189.0,Jakarta,Web,1,1,0,5
3,9,186802.0,Jakarta,Android,0,0,0,3
3,6,99629.0,Surabaya,Android,0,0,1,3
3,6,192245.0,Bandung,iOS,0,0,1,4
1,5,173909.0,Yogyakarta,Android,0,1,1,2
4,6,133381.0,Jakarta,Android,1,1,0,4
0,10,230168.0,Medan,iOS,1,0,0,1
1,13,176034.0,Makassar,Android,0,0,1,1
1,10,195207.0,Medan,Android,1,1,0,4
0,6,101755.0,Bandung,Android,0,0,0,1
3,10,199364.0,Makassar,iOS,0,1,1,2
2,5,88050.0,Surabaya,Web,0,0,0,4
3,10,164675.0,Yogyakarta,Android,0,0,0,4
2,3,208782.0,Makassar,Android,0,1,1,3
2,8,115541.0,Makassar,iOS,1,0,0,3
3,13,124490.0,Medan,Android,0,0,0,4
3,12,157645.0,Bandung,Android,0,0,0,4
2,10,123088.0,Jakarta,Android,0,0,0,3
2,6,162996.0,Surabaya,Android,0,0,1,3
2,4,132210.0,Medan,iOS,0,1,0,3
3,13,174116.0,Medan,Android,0,0,1,4
0,6,149045.0,Surabaya,iOS,1,0,0,1
3,7,170569.0,Jakarta,Android,1,0,0,4
1,6,111109.0,Yogyakarta,iOS,0,1,1,1
0,5,133166.0,Surabaya,Android,0,0,0,1
0,7,162177.0,Jakarta,Android,0,0,0,1
2,7,115576.0,Yogyakarta,iOS,1,0,0,3
2,9,180040.0,Medan,Android,0,0,0,2
2,14,174246.0,Bandung,Android,1,1,1,3
1,5,225525.0,Makassar,iOS,1,0,0,1
0,5,161943.0,Yogyakarta,Android,0,1,0,1
3,5,120801.0,Bandung,Android,1,0,1,4
